Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2015,2015 Annual,Suicide - White,Maine,31,18.1,,20.4,15.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Maryland,8,13.3,,14.5,12,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Massachusetts,1,9.4,,10.2,8.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Michigan,12,14.4,,15.3,13.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Minnesota,7,13.2,,14.3,12.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Mississippi,33,18.6,,20.6,16.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Missouri,29,17.6,,18.8,16.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Montana,46,22.8,,25.9,19.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Nebraska,6,13.1,,14.9,11.3,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Nevada,50,27.3,,29.9,24.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,New Hampshire,9,13.5,,15.6,11.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,New Jersey,3,10.9,,11.8,10,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,New Mexico,49,26.2,,29.6,22.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,New York,2,10.6,,11.1,10,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,North Carolina,22,16.7,,17.7,15.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,North Dakota,15,15.5,,18.6,12.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Ohio,11,14.3,,15,13.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Oklahoma,40,20.3,,22,18.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Oregon,36,19.1,,20.6,17.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Pennsylvania,13,15.1,,15.9,14.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Rhode Island,10,13.6,,16.1,11.1,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,South Carolina,35,18.9,,20.4,17.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,South Dakota,27,17.4,,20.5,14.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Tennessee,33,18.6,,19.8,17.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Texas,32,18.3,,19.1,17.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Utah,47,23.8,,25.9,21.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Vermont,28,17.5,,20.8,14.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Virginia,20,16.6,,17.6,15.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Washington,20,16.6,,17.7,15.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,West Virginia,25,17.3,,19.2,15.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Wisconsin,17,16.2,,17.3,15,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,Wyoming,48,24.7,,29.1,20.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,United States,,16.3,,16.5,16.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Suicide - White,District of Columbia,,,,11.4,3.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2013
2015,2015 Annual,Uninsured,Alabama,31,12.9,-0.06,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Alaska,47,17.8,1.31,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Arizona,41,15.4,0.64,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Arkansas,35,13.9,0.22,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,California,38,14.8,0.47,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Colorado,27,12.2,-0.25,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Connecticut,6,8.2,-1.36,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Delaware,8,8.5,-1.28,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Florida,49,18.3,1.45,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Georgia,46,17.3,1.17,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Hawaii,2,6,-1.98,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Idaho,39,14.9,0.5,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Illinois,20,11.2,-0.53,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Indiana,31,12.9,-0.06,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Iowa,5,7.2,-1.64,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Kansas,20,11.2,-0.53,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Kentucky,23,11.4,-0.47,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Louisiana,42,15.7,0.72,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Maine,19,10.7,-0.67,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Maryland,9,9,-1.14,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Massachusetts,1,3.5,-2,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Michigan,13,9.7,-0.95,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Minnesota,4,7,-1.7,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Mississippi,43,15.8,0.75,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Missouri,29,12.3,-0.22,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Montana,40,15.3,0.61,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Nebraska,17,10.5,-0.72,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Nevada,48,17.9,1.34,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,New Hampshire,16,9.9,-0.89,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,New Jersey,26,12.1,-0.28,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,New Mexico,45,16.6,0.97,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,New York,13,9.7,-0.95,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,North Carolina,36,14.4,0.36,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,North Dakota,10,9.1,-1.11,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Ohio,13,9.7,-0.95,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Oklahoma,44,16.5,0.95,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Oregon,27,12.2,-0.25,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Pennsylvania,10,9.1,-1.11,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Rhode Island,12,9.5,-1,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,South Carolina,37,14.7,0.45,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,South Dakota,17,10.5,-0.72,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Tennessee,31,12.9,-0.06,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Texas,50,20.6,2,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Utah,34,13.3,0.06,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Vermont,3,6.1,-1.95,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Virginia,24,11.6,-0.42,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Washington,24,11.6,-0.42,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,West Virginia,22,11.3,-0.5,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Wisconsin,6,8.2,-1.36,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Wyoming,30,12.7,-0.11,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,United States,,13.1,,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,District of Columbia,,5.9,,,,"U.S. Census Bureau, Health Insurance Coverage in the United States",2013-2014
2015,2015 Annual,Uninsured,Alaska,49,17.2,1.6,18,16.4,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Alabama,34,12.1,0.12,12.4,11.8,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,United States,,11.7,,11.7,11.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Arkansas,30,11.8,0.03,12.2,11.4,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Arizona,38,13.6,0.55,13.9,13.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,California,35,12.4,0.2,12.5,12.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Colorado,26,10.3,-0.41,10.6,10,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Connecticut,6,6.9,-1.4,7.2,6.6,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,District of Columbia,,5.3,,5.9,4.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Delaware,9,7.8,-1.14,8.4,7.2,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Florida,48,16.6,1.43,16.8,16.4,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Georgia,47,15.8,1.19,16.1,15.5,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Hawaii,3,5.3,-1.86,5.7,4.9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Iowa,5,6.2,-1.6,6.5,5.9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Idaho,38,13.6,0.55,14.2,13,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Illinois,20,9.7,-0.58,9.9,9.5,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Indiana,31,11.9,0.06,12.2,11.6,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Kansas,25,10.2,-0.44,10.5,9.9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Kentucky,13,8.5,-0.93,8.8,8.2,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Louisiana,44,14.8,0.9,15.2,14.4,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Massachusetts,1,3.3,-2,3.5,3.1,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Maryland,10,7.9,-1.11,8.1,7.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Maine,24,10.1,-0.47,10.6,9.6,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Michigan,13,8.5,-0.93,8.7,8.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Minnesota,4,5.9,-1.69,6.1,5.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Missouri,29,11.7,0,12,11.4,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Mississippi,42,14.5,0.82,14.9,14.1,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Montana,41,14.2,0.73,14.9,13.5,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,North Carolina,37,13.1,0.41,13.3,12.9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,North Dakota,10,7.9,-1.11,8.5,7.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Nebraska,20,9.7,-0.58,10.1,9.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,New Hampshire,18,9.2,-0.73,9.7,8.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,New Jersey,27,10.9,-0.23,11.1,10.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,New Mexico,42,14.5,0.82,15,14,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Nevada,45,15.2,1.02,15.7,14.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,New York,17,8.7,-0.87,8.8,8.6,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Ohio,12,8.4,-0.96,8.6,8.2,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Oklahoma,46,15.4,1.08,15.7,15.1,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Oregon,20,9.7,-0.58,10,9.4,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Pennsylvania,13,8.5,-0.93,8.7,8.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Rhode Island,8,7.4,-1.25,7.9,6.9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,South Carolina,38,13.6,0.55,13.9,13.3,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,South Dakota,23,9.8,-0.55,10.4,9.2,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Tennessee,32,12,0.09,12.3,11.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Texas,50,19.1,2,19.3,18.9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Utah,36,12.5,0.23,12.9,12.1,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Virginia,27,10.9,-0.23,11.1,10.7,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Vermont,2,5,-1.95,5.4,4.6,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Washington,18,9.2,-0.73,9.4,9,"U.S. Census Bureau, American Community Survey",2014
2015,2015 Annual,Uninsured,Wisconsin,7,7.3,-1.28,7.5,7.1,"U.S. Census Bureau, American Community Survey",2014
